data,forn,area,eta,m,f,d1,d2,dpi,db1,db2,db3,N1,N2,ISTAT,reg
2023-01-08,Pfizer/BioNTech,SAR,30-39,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,ITG,ITG2,20.0,Sardegna
2023-01-08,Pfizer/BioNTech,SAR,40-49,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,ITG,ITG2,20.0,Sardegna
2023-01-08,Pfizer/BioNTech,SAR,50-59,2.0,6.0,0.0,0.0,0.0,0.0,7.0,1.0,ITG,ITG2,20.0,Sardegna
2023-01-08,Pfizer/BioNTech,SAR,60-69,9.0,10.0,0.0,0.0,0.0,3.0,14.0,2.0,ITG,ITG2,20.0,Sardegna
2023-01-08,Pfizer/BioNTech,SAR,70-79,10.0,8.0,0.0,0.0,0.0,3.0,15.0,0.0,ITG,ITG2,20.0,Sardegna
2023-01-08,Pfizer/BioNTech,SAR,80-89,5.0,10.0,0.0,0.0,0.0,0.0,12.0,3.0,ITG,ITG2,20.0,Sardegna
2023-01-08,Pfizer/BioNTech,SAR,90+,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,ITG,ITG2,20.0,Sardegna
2023-01-08,Pfizer/BioNTech,SIC,20-29,2.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,ITG,ITG1,19.0,Sicilia
2023-01-08,Pfizer/BioNTech,SIC,30-39,4.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,ITG,ITG1,19.0,Sicilia
2023-01-08,Pfizer/BioNTech,SIC,40-49,3.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,ITG,ITG1,19.0,Sicilia
2023-01-08,Pfizer/BioNTech,SIC,50-59,8.0,10.0,0.0,0.0,0.0,6.0,12.0,0.0,ITG,ITG1,19.0,Sicilia
2023-01-08,Pfizer/BioNTech,SIC,60-69,10.0,17.0,0.0,0.0,0.0,1.0,26.0,0.0,ITG,ITG1,19.0,Sicilia
2023-01-08,Pfizer/BioNTech,SIC,70-79,23.0,16.0,0.0,0.0,0.0,4.0,32.0,3.0,ITG,ITG1,19.0,Sicilia
2023-01-08,Pfizer/BioNTech,SIC,80-89,4.0,12.0,0.0,0.0,0.0,0.0,14.0,2.0,ITG,ITG1,19.0,Sicilia
2023-01-08,Pfizer/BioNTech,SIC,90+,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,ITG,ITG1,19.0,Sicilia
2023-01-08,Pfizer/BioNTech,TOS,50-59,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITI,ITI1,9.0,Toscana
2023-01-08,Pfizer/BioNTech,TOS,70-79,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,ITI,ITI1,9.0,Toscana
2023-01-08,Pfizer/BioNTech,TOS,80-89,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,ITI,ITI1,9.0,Toscana
2023-01-08,Pfizer/BioNTech,VEN,50-59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITH,ITH3,5.0,Veneto
2023-01-09,Moderna,ABR,50-59,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF1,13.0,Abruzzo
2023-01-09,Moderna,ABR,70-79,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF1,13.0,Abruzzo
2023-01-09,Moderna,BAS,40-49,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,ITF,ITF5,17.0,Basilicata
2023-01-09,Moderna,BAS,60-69,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,ITF,ITF5,17.0,Basilicata
2023-01-09,Moderna,CAL,50-59,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ITF,ITF6,18.0,Calabria
2023-01-09,Moderna,CAL,60-69,4.0,5.0,0.0,0.0,0.0,1.0,8.0,0.0,ITF,ITF6,18.0,Calabria
2023-01-09,Moderna,CAL,70-79,7.0,3.0,0.0,0.0,0.0,0.0,9.0,1.0,ITF,ITF6,18.0,Calabria
2023-01-09,Moderna,CAL,80-89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ITF,ITF6,18.0,Calabria
2023-01-09,Moderna,CAM,20-29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF3,15.0,Campania
2023-01-09,Moderna,CAM,40-49,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF3,15.0,Campania
2023-01-09,Moderna,CAM,50-59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF3,15.0,Campania
2023-01-09,Moderna,CAM,60-69,2.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,ITF,ITF3,15.0,Campania
2023-01-09,Moderna,CAM,70-79,3.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,ITF,ITF3,15.0,Campania
2023-01-09,Moderna,EMR,40-49,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-09,Moderna,EMR,50-59,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-09,Moderna,EMR,60-69,3.0,5.0,0.0,0.0,0.0,1.0,6.0,1.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-09,Moderna,EMR,70-79,6.0,10.0,0.0,0.0,0.0,0.0,15.0,1.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-09,Moderna,EMR,80-89,7.0,4.0,0.0,0.0,0.0,0.0,10.0,1.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-09,Moderna,LAZ,20-29,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,ITI,ITI4,12.0,Lazio
2023-01-09,Moderna,LAZ,30-39,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,ITI,ITI4,12.0,Lazio
2023-01-09,Moderna,LAZ,40-49,5.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,ITI,ITI4,12.0,Lazio
2023-01-09,Moderna,LAZ,50-59,1.0,9.0,0.0,0.0,0.0,1.0,9.0,0.0,ITI,ITI4,12.0,Lazio
2023-01-09,Moderna,LAZ,60-69,15.0,13.0,0.0,0.0,0.0,3.0,23.0,2.0,ITI,ITI4,12.0,Lazio
2023-01-09,Moderna,LAZ,70-79,20.0,21.0,0.0,0.0,0.0,3.0,30.0,8.0,ITI,ITI4,12.0,Lazio
2023-01-09,Moderna,LAZ,80-89,10.0,12.0,0.0,0.0,0.0,0.0,12.0,10.0,ITI,ITI4,12.0,Lazio
2023-01-09,Moderna,LAZ,90+,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,ITI,ITI4,12.0,Lazio
2023-01-09,Moderna,LIG,50-59,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,ITC,ITC3,7.0,Liguria
2023-01-09,Moderna,LIG,60-69,7.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,ITC,ITC3,7.0,Liguria
2023-01-09,Moderna,LIG,70-79,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,ITC,ITC3,7.0,Liguria
2023-01-09,Moderna,LIG,80-89,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,ITC,ITC3,7.0,Liguria
2023-01-09,Moderna,LOM,12-19,7.0,13.0,0.0,0.0,0.0,8.0,12.0,0.0,ITC,ITC4,3.0,Lombardia
2023-01-09,Moderna,LOM,20-29,21.0,43.0,0.0,1.0,0.0,20.0,43.0,0.0,ITC,ITC4,3.0,Lombardia
2023-01-09,Moderna,LOM,30-39,57.0,40.0,0.0,0.0,0.0,14.0,83.0,0.0,ITC,ITC4,3.0,Lombardia
2023-01-09,Moderna,LOM,40-49,78.0,42.0,0.0,0.0,0.0,13.0,106.0,1.0,ITC,ITC4,3.0,Lombardia
2023-01-09,Moderna,LOM,50-59,101.0,97.0,0.0,0.0,0.0,24.0,172.0,2.0,ITC,ITC4,3.0,Lombardia
2023-01-09,Moderna,LOM,60-69,203.0,196.0,0.0,0.0,0.0,17.0,288.0,94.0,ITC,ITC4,3.0,Lombardia
2023-01-09,Moderna,LOM,70-79,230.0,197.0,0.0,0.0,0.0,10.0,289.0,128.0,ITC,ITC4,3.0,Lombardia
2023-01-09,Moderna,LOM,80-89,75.0,81.0,0.0,0.0,0.0,1.0,94.0,61.0,ITC,ITC4,3.0,Lombardia
2023-01-09,Moderna,LOM,90+,12.0,24.0,0.0,0.0,0.0,0.0,22.0,14.0,ITC,ITC4,3.0,Lombardia
2023-01-09,Moderna,MAR,20-29,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,ITI,ITI3,11.0,Marche
2023-01-09,Moderna,MAR,30-39,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,ITI,ITI3,11.0,Marche
2023-01-09,Moderna,MAR,40-49,5.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,ITI,ITI3,11.0,Marche
2023-01-09,Moderna,MAR,50-59,1.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,ITI,ITI3,11.0,Marche
2023-01-09,Moderna,MAR,60-69,10.0,15.0,0.0,0.0,0.0,0.0,24.0,1.0,ITI,ITI3,11.0,Marche
2023-01-09,Moderna,MAR,70-79,25.0,25.0,0.0,0.0,0.0,1.0,47.0,2.0,ITI,ITI3,11.0,Marche
2023-01-09,Moderna,MAR,80-89,10.0,12.0,0.0,0.0,0.0,0.0,20.0,2.0,ITI,ITI3,11.0,Marche
2023-01-09,Moderna,MAR,90+,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,ITI,ITI3,11.0,Marche
2023-01-09,Moderna,MOL,40-49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF2,14.0,Molise
2023-01-09,Moderna,MOL,60-69,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ITF,ITF2,14.0,Molise
2023-01-09,Moderna,MOL,70-79,6.0,3.0,0.0,0.0,0.0,1.0,6.0,2.0,ITF,ITF2,14.0,Molise
2023-01-09,Moderna,PIE,20-29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITC,ITC1,1.0,Piemonte
2023-01-09,Moderna,PIE,30-39,5.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,ITC,ITC1,1.0,Piemonte
2023-01-09,Moderna,PIE,40-49,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,ITC,ITC1,1.0,Piemonte
2023-01-09,Moderna,PIE,50-59,15.0,4.0,0.0,0.0,0.0,0.0,19.0,0.0,ITC,ITC1,1.0,Piemonte
2023-01-09,Moderna,PIE,60-69,19.0,18.0,0.0,0.0,0.0,8.0,24.0,5.0,ITC,ITC1,1.0,Piemonte
2023-01-09,Moderna,PIE,70-79,12.0,10.0,0.0,0.0,0.0,3.0,12.0,7.0,ITC,ITC1,1.0,Piemonte
2023-01-09,Moderna,PIE,80-89,21.0,32.0,0.0,0.0,0.0,0.0,7.0,46.0,ITC,ITC1,1.0,Piemonte
2023-01-09,Moderna,PIE,90+,3.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,ITC,ITC1,1.0,Piemonte
2023-01-09,Moderna,PUG,20-29,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,ITF,ITF4,16.0,Puglia
2023-01-09,Moderna,PUG,40-49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF4,16.0,Puglia
2023-01-09,Moderna,PUG,50-59,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,ITF,ITF4,16.0,Puglia
2023-01-09,Moderna,PUG,60-69,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,ITF,ITF4,16.0,Puglia
2023-01-09,Moderna,PUG,70-79,4.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,ITF,ITF4,16.0,Puglia
2023-01-09,Moderna,PUG,80-89,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ITF,ITF4,16.0,Puglia
2023-01-09,Moderna,PUG,90+,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF4,16.0,Puglia
2023-01-09,Moderna,SAR,12-19,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,ITG,ITG2,20.0,Sardegna
2023-01-09,Moderna,SAR,20-29,4.0,4.0,0.0,0.0,0.0,2.0,6.0,0.0,ITG,ITG2,20.0,Sardegna
2023-01-09,Moderna,SAR,30-39,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,ITG,ITG2,20.0,Sardegna
2023-01-09,Moderna,SAR,40-49,3.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,ITG,ITG2,20.0,Sardegna
2023-01-09,Moderna,SAR,50-59,10.0,8.0,0.0,0.0,0.0,2.0,16.0,0.0,ITG,ITG2,20.0,Sardegna
2023-01-09,Moderna,SAR,60-69,19.0,20.0,0.0,0.0,0.0,0.0,34.0,5.0,ITG,ITG2,20.0,Sardegna
2023-01-09,Moderna,SAR,70-79,22.0,16.0,0.0,0.0,0.0,0.0,33.0,5.0,ITG,ITG2,20.0,Sardegna
2023-01-09,Moderna,SAR,80-89,11.0,9.0,0.0,0.0,0.0,2.0,14.0,4.0,ITG,ITG2,20.0,Sardegna
2023-01-09,Moderna,SAR,90+,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,ITG,ITG2,20.0,Sardegna
2023-01-09,Moderna,SIC,20-29,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITG,ITG1,19.0,Sicilia
2023-01-09,Moderna,SIC,30-39,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,ITG,ITG1,19.0,Sicilia
2023-01-09,Moderna,SIC,40-49,5.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,ITG,ITG1,19.0,Sicilia
2023-01-09,Moderna,SIC,50-59,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,ITG,ITG1,19.0,Sicilia
2023-01-09,Moderna,SIC,60-69,7.0,5.0,0.0,1.0,0.0,0.0,11.0,0.0,ITG,ITG1,19.0,Sicilia
2023-01-09,Moderna,SIC,70-79,6.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,ITG,ITG1,19.0,Sicilia
2023-01-09,Moderna,SIC,80-89,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,ITG,ITG1,19.0,Sicilia
2023-01-09,Moderna,UMB,40-49,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,ITI,ITI2,10.0,Umbria
2023-01-09,Moderna,UMB,50-59,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,ITI,ITI2,10.0,Umbria
2023-01-09,Moderna,UMB,60-69,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,ITI,ITI2,10.0,Umbria
2023-01-09,Moderna,UMB,70-79,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,ITI,ITI2,10.0,Umbria
2023-01-09,Moderna,UMB,80-89,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ITI,ITI2,10.0,Umbria
2023-01-09,Pfizer Pediatrico,EMR,05-11,8.0,11.0,15.0,4.0,0.0,0.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-09,Pfizer Pediatrico,FVG,05-11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2023-01-09,Pfizer Pediatrico,LAZ,05-11,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2023-01-09,Pfizer Pediatrico,LOM,00-04,19.0,16.0,33.0,0.0,2.0,0.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2023-01-09,Pfizer Pediatrico,LOM,05-11,9.0,4.0,4.0,8.0,1.0,0.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2023-01-09,Pfizer Pediatrico,MAR,05-11,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,ITI,ITI3,11.0,Marche
2023-01-09,Pfizer Pediatrico,SAR,05-11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2023-01-09,Pfizer Pediatrico,SIC,05-11,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2023-01-09,Pfizer Pediatrico,TOS,05-11,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2023-01-09,Pfizer Pediatrico,VEN,05-11,4.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2023-01-09,Pfizer/BioNTech,ABR,20-29,3.0,5.0,0.0,0.0,0.0,5.0,3.0,0.0,ITF,ITF1,13.0,Abruzzo
2023-01-09,Pfizer/BioNTech,ABR,30-39,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,ITF,ITF1,13.0,Abruzzo
2023-01-09,Pfizer/BioNTech,ABR,40-49,7.0,9.0,0.0,0.0,0.0,3.0,13.0,0.0,ITF,ITF1,13.0,Abruzzo
2023-01-09,Pfizer/BioNTech,ABR,50-59,11.0,15.0,0.0,0.0,0.0,2.0,24.0,0.0,ITF,ITF1,13.0,Abruzzo
2023-01-09,Pfizer/BioNTech,ABR,60-69,41.0,45.0,0.0,0.0,0.0,1.0,79.0,6.0,ITF,ITF1,13.0,Abruzzo
2023-01-09,Pfizer/BioNTech,ABR,70-79,55.0,52.0,0.0,0.0,0.0,3.0,99.0,5.0,ITF,ITF1,13.0,Abruzzo
2023-01-09,Pfizer/BioNTech,ABR,80-89,32.0,28.0,0.0,0.0,0.0,2.0,41.0,17.0,ITF,ITF1,13.0,Abruzzo
2023-01-09,Pfizer/BioNTech,ABR,90+,2.0,5.0,0.0,0.0,0.0,1.0,5.0,1.0,ITF,ITF1,13.0,Abruzzo
2023-01-09,Pfizer/BioNTech,BAS,12-19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF5,17.0,Basilicata
2023-01-09,Pfizer/BioNTech,BAS,20-29,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,ITF,ITF5,17.0,Basilicata
2023-01-09,Pfizer/BioNTech,BAS,30-39,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,ITF,ITF5,17.0,Basilicata
2023-01-09,Pfizer/BioNTech,BAS,40-49,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,ITF,ITF5,17.0,Basilicata
2023-01-09,Pfizer/BioNTech,BAS,50-59,2.0,8.0,0.0,0.0,0.0,0.0,9.0,1.0,ITF,ITF5,17.0,Basilicata
2023-01-09,Pfizer/BioNTech,BAS,60-69,31.0,14.0,0.0,0.0,0.0,2.0,38.0,5.0,ITF,ITF5,17.0,Basilicata
2023-01-09,Pfizer/BioNTech,BAS,70-79,17.0,14.0,0.0,0.0,0.0,0.0,27.0,4.0,ITF,ITF5,17.0,Basilicata
2023-01-09,Pfizer/BioNTech,BAS,80-89,4.0,9.0,0.0,0.0,0.0,2.0,9.0,2.0,ITF,ITF5,17.0,Basilicata
2023-01-09,Pfizer/BioNTech,BAS,90+,1.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,ITF,ITF5,17.0,Basilicata
2023-01-09,Pfizer/BioNTech,CAL,12-19,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2023-01-09,Pfizer/BioNTech,CAL,20-29,3.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,ITF,ITF6,18.0,Calabria
2023-01-09,Pfizer/BioNTech,CAL,30-39,3.0,6.0,0.0,0.0,0.0,1.0,8.0,0.0,ITF,ITF6,18.0,Calabria
2023-01-09,Pfizer/BioNTech,CAL,40-49,8.0,4.0,0.0,0.0,0.0,1.0,10.0,1.0,ITF,ITF6,18.0,Calabria
2023-01-09,Pfizer/BioNTech,CAL,50-59,9.0,9.0,0.0,0.0,0.0,2.0,15.0,1.0,ITF,ITF6,18.0,Calabria
2023-01-09,Pfizer/BioNTech,CAL,60-69,27.0,23.0,0.0,0.0,0.0,1.0,42.0,7.0,ITF,ITF6,18.0,Calabria
2023-01-09,Pfizer/BioNTech,CAL,70-79,53.0,34.0,0.0,0.0,0.0,3.0,77.0,7.0,ITF,ITF6,18.0,Calabria
2023-01-09,Pfizer/BioNTech,CAL,80-89,19.0,15.0,0.0,0.0,0.0,0.0,25.0,9.0,ITF,ITF6,18.0,Calabria
2023-01-09,Pfizer/BioNTech,CAL,90+,2.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,ITF,ITF6,18.0,Calabria
2023-01-09,Pfizer/BioNTech,CAM,12-19,4.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,ITF,ITF3,15.0,Campania
2023-01-09,Pfizer/BioNTech,CAM,20-29,32.0,18.0,12.0,8.0,0.0,15.0,15.0,0.0,ITF,ITF3,15.0,Campania
2023-01-09,Pfizer/BioNTech,CAM,30-39,27.0,16.0,3.0,2.0,0.0,14.0,23.0,1.0,ITF,ITF3,15.0,Campania
2023-01-09,Pfizer/BioNTech,CAM,40-49,33.0,26.0,1.0,1.0,0.0,8.0,48.0,1.0,ITF,ITF3,15.0,Campania
2023-01-09,Pfizer/BioNTech,CAM,50-59,33.0,40.0,0.0,1.0,0.0,11.0,60.0,1.0,ITF,ITF3,15.0,Campania
2023-01-09,Pfizer/BioNTech,CAM,60-69,81.0,75.0,0.0,2.0,0.0,24.0,109.0,21.0,ITF,ITF3,15.0,Campania
2023-01-09,Pfizer/BioNTech,CAM,70-79,115.0,86.0,0.0,1.0,1.0,11.0,165.0,23.0,ITF,ITF3,15.0,Campania
2023-01-09,Pfizer/BioNTech,CAM,80-89,41.0,48.0,2.0,2.0,0.0,4.0,62.0,19.0,ITF,ITF3,15.0,Campania
2023-01-09,Pfizer/BioNTech,CAM,90+,8.0,12.0,0.0,1.0,0.0,1.0,16.0,2.0,ITF,ITF3,15.0,Campania
2023-01-09,Pfizer/BioNTech,EMR,12-19,7.0,5.0,0.0,0.0,0.0,4.0,8.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-09,Pfizer/BioNTech,EMR,20-29,19.0,16.0,0.0,0.0,0.0,11.0,24.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-09,Pfizer/BioNTech,EMR,30-39,22.0,31.0,0.0,0.0,0.0,13.0,39.0,1.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-09,Pfizer/BioNTech,EMR,40-49,41.0,43.0,1.0,0.0,0.0,11.0,72.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-09,Pfizer/BioNTech,EMR,50-59,81.0,119.0,0.0,0.0,0.0,16.0,182.0,2.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-09,Pfizer/BioNTech,EMR,60-69,173.0,179.0,0.0,0.0,0.0,32.0,265.0,55.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-09,Pfizer/BioNTech,EMR,70-79,215.0,187.0,0.0,0.0,0.0,19.0,281.0,102.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-09,Pfizer/BioNTech,EMR,80-89,103.0,116.0,1.0,0.0,0.0,4.0,104.0,110.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-09,Pfizer/BioNTech,EMR,90+,19.0,29.0,0.0,1.0,0.0,0.0,18.0,29.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-09,Pfizer/BioNTech,FVG,40-49,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2023-01-09,Pfizer/BioNTech,FVG,50-59,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2023-01-09,Pfizer/BioNTech,FVG,60-69,3.0,6.0,0.0,0.0,0.0,1.0,7.0,1.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2023-01-09,Pfizer/BioNTech,FVG,70-79,9.0,12.0,0.0,0.0,0.0,1.0,20.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2023-01-09,Pfizer/BioNTech,FVG,80-89,5.0,4.0,0.0,0.0,0.0,1.0,7.0,1.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2023-01-09,Pfizer/BioNTech,FVG,90+,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2023-01-09,Pfizer/BioNTech,LAZ,12-19,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,ITI,ITI4,12.0,Lazio
2023-01-09,Pfizer/BioNTech,LAZ,20-29,17.0,17.0,1.0,1.0,0.0,16.0,16.0,0.0,ITI,ITI4,12.0,Lazio
2023-01-09,Pfizer/BioNTech,LAZ,30-39,26.0,28.0,2.0,1.0,0.0,19.0,32.0,0.0,ITI,ITI4,12.0,Lazio
2023-01-09,Pfizer/BioNTech,LAZ,40-49,47.0,36.0,1.0,0.0,0.0,18.0,63.0,1.0,ITI,ITI4,12.0,Lazio
2023-01-09,Pfizer/BioNTech,LAZ,50-59,66.0,69.0,0.0,1.0,0.0,24.0,109.0,1.0,ITI,ITI4,12.0,Lazio
2023-01-09,Pfizer/BioNTech,LAZ,60-69,162.0,167.0,1.0,0.0,0.0,17.0,268.0,43.0,ITI,ITI4,12.0,Lazio
2023-01-09,Pfizer/BioNTech,LAZ,70-79,218.0,211.0,0.0,1.0,0.0,11.0,355.0,62.0,ITI,ITI4,12.0,Lazio
2023-01-09,Pfizer/BioNTech,LAZ,80-89,122.0,112.0,0.0,0.0,0.0,6.0,143.0,85.0,ITI,ITI4,12.0,Lazio
2023-01-09,Pfizer/BioNTech,LAZ,90+,15.0,28.0,0.0,1.0,0.0,0.0,23.0,19.0,ITI,ITI4,12.0,Lazio
2023-01-09,Pfizer/BioNTech,LIG,12-19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITC,ITC3,7.0,Liguria
2023-01-09,Pfizer/BioNTech,LIG,20-29,8.0,4.0,1.0,0.0,0.0,2.0,9.0,0.0,ITC,ITC3,7.0,Liguria
2023-01-09,Pfizer/BioNTech,LIG,30-39,6.0,7.0,0.0,0.0,0.0,5.0,8.0,0.0,ITC,ITC3,7.0,Liguria
2023-01-09,Pfizer/BioNTech,LIG,40-49,17.0,15.0,1.0,0.0,0.0,2.0,29.0,0.0,ITC,ITC3,7.0,Liguria
2023-01-09,Pfizer/BioNTech,LIG,50-59,42.0,35.0,0.0,0.0,0.0,10.0,67.0,0.0,ITC,ITC3,7.0,Liguria
2023-01-09,Pfizer/BioNTech,LIG,60-69,78.0,68.0,2.0,0.0,0.0,11.0,115.0,18.0,ITC,ITC3,7.0,Liguria
2023-01-09,Pfizer/BioNTech,LIG,70-79,119.0,102.0,5.0,1.0,0.0,11.0,171.0,33.0,ITC,ITC3,7.0,Liguria
2023-01-09,Pfizer/BioNTech,LIG,80-89,67.0,71.0,0.0,2.0,0.0,3.0,86.0,47.0,ITC,ITC3,7.0,Liguria
2023-01-09,Pfizer/BioNTech,LIG,90+,11.0,16.0,0.0,0.0,0.0,0.0,21.0,6.0,ITC,ITC3,7.0,Liguria
2023-01-09,Pfizer/BioNTech,LOM,12-19,30.0,30.0,2.0,9.0,0.0,11.0,38.0,0.0,ITC,ITC4,3.0,Lombardia
2023-01-09,Pfizer/BioNTech,LOM,20-29,68.0,91.0,1.0,4.0,0.0,23.0,130.0,1.0,ITC,ITC4,3.0,Lombardia
2023-01-09,Pfizer/BioNTech,LOM,30-39,85.0,118.0,1.0,1.0,0.0,20.0,179.0,2.0,ITC,ITC4,3.0,Lombardia
